,Unnamed: 0,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
4383,6869,27734,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag
4384,6870,13501,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chimp Men Daku Mentatry White Tshirts
4385,6872,19807,Men,Apparel,Topwear,Tshirts,White,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid White Tshirt
4386,6874,16073,Unisex,Accessories,Bags,Laptop Bag,Black,Fall,2011.0,Casual,Belkin Unisex Move Toploader Black Laptop Bag
4387,6875,22246,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,ID Men Green Casual Shoe
4388,6877,34323,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Chase Red T-shirt
4389,6878,5373,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2011.0,Sports,Quechua Women Forclaz 50 Jr 10 Pink Shoes
4390,6881,20511,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Baggit Women Roxy Net Black Handbag
4391,6882,52131,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Printed Dress
4392,6885,57443,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015.0,Casual,Angry Birds Women Blue T-shirt
4393,6887,44868,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Graphic T-shirt
4394,6888,33106,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats
4395,6890,11256,Men,Apparel,Topwear,Tshirts,Black,Summer,2013.0,Casual,Puma Men Black Printed Shield T-shirt
4396,6893,27350,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Tantra Women Hippy Purple T-shirt
4397,6894,13165,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Skechers Men Reliance Silver Sports Shoes
4398,6895,26282,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Proline Men Cream-Coloured Printed T-shirt
4399,6896,31235,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Fine Striped Polo Blue T-shirt
4400,6897,28318,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes
4401,6899,6192,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Men's Lion Logo White T-shirt
4402,6900,13959,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Stripes Grey Tops
4403,6901,34747,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Women Soleil Cat White Shoes
4404,6902,7040,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Numero Uno Men's Navy Blue Shoe
4405,6903,35695,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Sweet Classic Leather Black Shoes
4406,6904,46367,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue and Grey Check Shirt
4407,6905,16417,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Levis Men Stripes Yellow Tshirt
4408,6906,8834,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2011.0,Formal,Scullers Men Scul Brown Trousers
4409,6907,22622,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Red Polo T-shirt
4410,6908,39864,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Polo Red T-Shirt
4411,6909,52555,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans
4412,6910,15292,Unisex,Accessories,Bags,Backpacks,Olive,Fall,2011.0,Casual,ADIDAS Originals Unisex ST SW Bag Olive Backpacks
4413,6911,5717,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Basics Men Grey & White Striped T-shirt
4414,6912,14340,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012.0,Casual,Nike Women Pink Snapper Flip Flops
4415,6914,20175,Men,Apparel,Topwear,Shirts,Khaki,Fall,2011.0,Casual,Wrangler Men Vintage Khaki Shirt
4416,6915,59981,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate  Black & Purple Women Dress
4417,6917,11632,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Striped Shirt
4418,6920,33562,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Wrangler Women Big Rodeo Pink T-shirt
4419,6921,20949,Women,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2011.0,Casual,ADIDAS Women Vines Yellow Flip Flops
4420,6922,36222,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men T90 Shoot IV HG-B Grey Sports Shoes
4421,6924,52767,Women,Accessories,Bags,Handbags,White,Fall,2012.0,Casual,Fiorelli Women White Leather Handbag
4422,6925,20347,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers For Her Women Solid Black Sweater
4423,6926,5525,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Reebok Men's Soqua Red Shoe
4424,6929,57215,Women,Apparel,Bottomwear,Shorts,Beige,Fall,2012.0,Casual,Kraus Jeans Women Beige Shorts
4425,6930,54490,Women,Accessories,Bags,Handbags,Beige,Summer,2010.0,Casual,Lino Perros Women Beige Handbag
4426,6931,13357,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Timberland Men Jeunes Black Casual Shoes
4427,6932,2700,Girls,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Disney Kids Girl's White Kidswear
4428,6933,12285,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trousers
4429,6935,47087,Boys,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2012.0,Casual,Marvel Boys Yellow Flip Flops
4430,6936,34575,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Tonga Women Cream-Coloured Top
4431,6938,16625,Men,Apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Facit Men Smart Red Tshirt
4432,6940,7272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Batman Men's Pose Royal Blue Rays T-shirt
4433,6944,17757,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men New Gemma Brown Casual Shoe
4434,6945,30949,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Cambric Top
4435,6947,6300,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Epaulettes Sleeve Green T-shirt
4436,6948,35407,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Enroute Men Black Formal Shoes
4437,6951,43487,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Check Shirt
4438,6952,9348,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Puma Men Bermudas Navy Blue Shorts
4439,6953,12225,Men,Apparel,Topwear,Tshirts,Pink,Summer,2013.0,Casual,Basics Men Pack of 3 T-shirts
4440,6955,3672,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men's Speed Up Black Silver Shoe
4441,6958,32622,Men,Apparel,Topwear,Tshirts,Black,Fall,2012.0,Sports,Nike Men Miler Singlet Black T-shirt
4442,6960,10572,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Puma Men Knitted Red Sweaters
4443,6961,38318,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Puma Women Core Beach Beige Bag
4444,6962,21235,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Red Check Shirt
4445,6963,15000,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Solid White Tshirts
4446,6965,4457,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's Graphic Black Blue T-shirt
4447,6967,5585,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Barricade 6.0 White Grey Shoe
4448,6969,1919,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010.0,Casual,Puma Men's Choco Brown Casual Shoes
4449,6970,11692,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Lee Men Navy Blue & Red Check Shirt
4450,6972,32410,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Sports,ADIDAS Women Blue Leggings
4451,6974,40030,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt
4452,6975,57087,Women,Apparel,Bottomwear,Skirts,Yellow,Summer,2012.0,Casual,Elle Women Yellow Skirt
4453,6976,10740,Unisex,Footwear,Flip Flops,Flip Flops,Green,Winter,2012.0,Casual,Disney Unisex Kids Pluto Green Flip Flops
4454,6978,56969,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Brown Flats
4455,6979,15232,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ADIDAS Originals Men Vespa PK LO Brown Casual Shoes
4456,6981,47215,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Franco Leone Men Black Sandals
4457,6982,6132,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Stripe Polo White T-shirt
4458,6984,17565,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt
4459,6985,9946,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Sports,ADIDAS Men Frnt Str Black Sweaters
4460,6986,51370,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Spykar Men Black T-shirt
4461,6987,22682,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Gear for Life Backpack
4462,6988,35635,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Gliders Men Black Flip Flops
4463,6990,30347,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Made In India Off White T-shirt
4464,6991,31295,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Women Jane White T-shirt
4465,6992,3440,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Delhi Daredevils Mens Fan Tee
4466,6993,12017,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple White Striped Shirts
4467,6994,40454,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes
4468,6995,10324,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women Heather USP Black Tshirts
4469,6996,24111,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Playboy Men Black Flip Flops
4470,6998,41586,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Basics Men White Striped Shirt
4471,7000,14784,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Arrow Men Stripes Pink Shirts
4472,7004,4201,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boy's Green Crew Sea Life Sialing Kidswear
4473,7007,32848,Women,Footwear,Shoes,Flats,Pink,Winter,2012.0,Casual,Grendha Women Romance Pink Flats
4474,7009,3818,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boy's Green Pooh Tiger Kidswear
4475,7010,7484,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Women's As Cruise Pink T-shirt
4476,7012,6556,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Club Pique Blue Polo T-shirt
4477,7013,18975,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Originals Men Red Tshirt
4478,7016,12473,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Clarks Men Leather Black Formal Shoes
4479,7017,26646,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Driving Power Black Shoes
4480,7020,46591,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Catwalk Women Black Heels
4481,7024,6764,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Timberland Men Blue & White Striped Polo T-shirt
4482,7026,12641,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Printed White Tshirts
4483,7028,26474,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Graphic Print Green T-shirt
4484,7029,3216,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,Carlton London Men Brown Sandal
4485,7030,42131,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Black Air Max Sports Shoes
4486,7031,54054,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Myntra Women Green Leggings
4487,7032,13793,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Mens Solid Blue Polo Tshirt
4488,7033,24323,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,ADIDAS Unisex Black Casual Backpack
4489,7034,33394,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Jhoola Parinacrush Brown Handbag
4490,7035,1541,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Puma Men's Ballistic Spike White Green Shoe
4491,7036,40666,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Lee Women Rosa Navy Blue Top
4492,7039,37734,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Retro Beat Blue Shirt
4493,7040,20783,Women,Footwear,Shoes,Flats,Beige,Summer,2011.0,Casual,Carlton London  Women Casual Beige Sandals
4494,7042,15464,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Puma Men Frost HD Black Jackets
4495,7043,4033,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I am Not Paid enough To Be Nice Black T-shirt
4496,7044,1787,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men Court Logo White-Silver Shoe
4497,7045,33152,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini and Jony Girls Printed Green Top
4498,7046,25037,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Casual,Nike Women Long Purple Leggings
4499,7050,14770,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Men Solid Black Shirts
4500,7051,5327,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Fila Men's Mountainaire Navy Shoe
4501,7053,36420,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Spinn Men Aura Grey Sandals
4502,7054,21497,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Black Handbag
4503,7056,16027,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
4504,7057,22212,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Timberland Men Striped Blue and Orange T-Shirt
4505,7058,19853,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt
4506,7059,7470,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2011.0,Casual,Proline Men Charcoal Grey Polo T-shirt
4507,7060,18981,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,ADIDAS Originals Men Vespa Graphic Blue Tshirt
4508,7061,34377,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Extreme-Diet T-shirt
4509,7064,8438,Women,Apparel,Topwear,Tops,Yellow,Fall,2011.0,Casual,Jealous 21 Women Jealous Mabon Yellow Top Yellow Tops
4510,7065,31605,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Running Black Skirt with Capris
4511,7066,12487,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Clarks Men Leather Brown Formal Shoes
4512,7068,13555,Women,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Carlton London Women Casual Red Casual Shoes
4513,7069,43225,Women,Apparel,Bottomwear,Capris,Beige,Fall,2012.0,Casual,United Colors of Benetton Women Beige Capri
4514,7070,2102,Men,Apparel,Topwear,Shirts,White,Winter,2010.0,Casual,Lee Men Checks Parker Blue Shirt
4515,7072,7642,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Puma Men's Record Grey T-shirt
4516,7074,16215,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Polo Red TShirt
4517,7077,6790,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Timberland Men's Rugby Stripe Pique Light Blue T-shirt
4518,7079,26480,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Ferrari Red Polo T-shirt
4519,7080,2330,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Reebok Men Run Black T-shirt
4520,7081,27552,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Black Shirt
4521,7082,13767,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Belmonte Men Check Green Shirts
4522,7085,5929,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Men's Lucent Multi White Shoe
4523,7086,38788,Men,Footwear,Sandal,Sandals,Olive,Summer,2016.0,Casual,Woodland Men Olive Sandals
4524,7087,33360,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Semi Formal Shoes
4525,7088,40692,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Numero Uno Men Navy Blue Shoes
4526,7089,41740,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Catwalk Women Black Wedges
4527,7090,25205,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Lino Perros Women Beige & Brown Handbag
4528,7091,11030,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Jealous 21 Women Check Blue Shirt
4529,7092,5115,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,Wrangler Women Blouson Tank Dark Grey Top
4530,7093,44232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Max Turbulence+ 18 White Sports Shoes
4531,7095,20777,Women,Footwear,Shoes,Flats,Gold,Fall,2011.0,Casual,Carlton London Women Classy Gold Sandals
4532,7096,15490,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Formal,Carlton London Women Black Heels
4533,7099,34521,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals
4534,7100,7226,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Trinchero Drak Brown Shoe
4535,7101,46101,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012.0,Casual,ADIDAS Men Yellow Lucent Scribble Slide Flip Flops
4536,7103,43473,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Shoes
4537,7105,13303,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts
4538,7107,19639,Women,Apparel,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Solid Olive Sweatshirt
4539,7108,3686,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Women's Born Free Black T-shirt
4540,7114,11454,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Summer Green Tshirts
4541,7115,57241,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Murcia Women Blue Handbag
4542,7116,33704,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Casual,Cobblerz Men Black Semiformal Shoes
4543,7117,45784,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Senorita Women Black Sandals
4544,7119,5571,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Makis White Shoe
4545,7120,44656,Women,Apparel,Topwear,Shirts,Blue,Winter,2012.0,Casual,Lee Women Blue Shirt
4546,7121,14126,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans
4547,7123,20313,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Locomotive Men Check White Shirt
4548,7124,25453,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Air Endurance White Casual Shoes
4549,7125,33536,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Cobblerz Women Brown & Beige Pumps
4550,7126,58807,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Smart Casual,Highlander Men Navy Blue Striped Shirt
4551,7127,57073,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans
4552,7128,36044,Unisex,Accessories,Bags,Duffel Bag,Mustard,Summer,2012.0,Casual,OTLS Unisex Mustard Brown Duffle Bag
4553,7131,39830,Girls,Apparel,Bottomwear,Shorts,Purple,Summer,2012.0,Casual,Gini and Jony Girls Core Purple Shorts
4554,7132,14314,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Solid White Jerseys
4555,7133,20121,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Lace Blue Top
4556,7134,5743,Men,Apparel,Topwear,Tshirts,Cream,Summer,2011.0,Casual,Basics Men Orange & White Striped Hooded T-shirt
4557,7135,44464,Women,Footwear,Shoes,Heels,Black,Summer,2013.0,Casual,Senorita Women Black Wedges
4558,7136,8860,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Mark Taylor Men Brown Striped Shirt
4559,7137,16443,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Levis Men Printed Black Sweatshirts
4560,7139,22676,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Wildcraft Unisex Blue & Black Solid Backpack
4561,7140,46333,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Black Run Cruise Lp Sports Shoes
4562,7142,13131,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Provogue Men Brown Formal Shoes
4563,7143,43641,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Vero Moda Women Black Top
4564,7144,31261,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Munchen Green T-shirt
4565,7145,7828,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Saba Ballet Black Shoe
4566,7146,10129,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men Jefford Brown Formal Shoes
4567,7148,38743,Unisex,Accessories,Bags,Backpacks,Purple,Summer,2012.0,Casual,Nike Unisex Purple Hayward Backpack
4568,7150,4830,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,ADIDAS Men's Navy White Track Pant
4569,7153,7689,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Black Polo Neck T-shirt
4570,7156,23139,Men,Apparel,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,Quechua Men Fleece Olive Sweatshirt
4571,7159,3229,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Puma Men's Mid Black Silver Shoe
4572,7160,9713,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Classic Polo Men Ikon Maroon Polo Tshirts
4573,7161,48434,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,French Connection Men Charcoal Printed T-shirt
4574,7162,23905,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men Carbon White Casual Shoes
4575,7163,3827,Unisex,Footwear,Sandal,Sandals,Navy Blue,Summer,2011.0,Casual,Crocs Kid's Baya Navy Kidswear
4576,7164,6569,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's Challenger Logo White T-shirt
4577,7165,26679,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Puma Men Maze Navy Blue Flip Flops
4578,7166,18176,Boys,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Doodle Kids-Boys Flap 02 Green Sweatshirt
4579,7167,17902,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Nike Men Trainng Navy Blue Track Pant
4580,7168,9521,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Striped Shirt
4581,7170,38571,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012.0,Sports,Nike Women Regular Grey Capris
4582,7171,33199,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Sepia Women Printed Red Dress
